"Label","Location","Type","Size","Namespace"
"sOscillator","803f7550","undefined1","1","JASystem::TGlobalChannel"
"flag","803f7558","undefined4","4","JAudio"
"d_waitflag","803f755c","undefined4","4","JAudio"
"taskreadp","803f7560","undefined4","4","JAudio"
"taskwritep","803f7564","undefined4","4","JAudio"
"DSP_prior_yield","803f7568","undefined1","1","JAudio"
"AUDIO_UPDATE_REQUEST","803f756c","undefined4","4","JAudio"
"DSP_prior_task","803f7570","undefined4","4","JAudio"
"msBasic","803f7578","undefined1","1","JAIBasic"
"msCurrentHeap","803f757c","undefined1","1","JAIBasic"
"initOnCodeBnk","803f7580","undefined1","1","JAInter::BankWave"
"initOnCodeWs","803f7584","undefined1","1","JAInter::BankWave"
"wsGroupNumber","803f7588","undefined1","1","JAInter::BankWave"
"wsLoadStatus","803f758c","undefined1","1","JAInter::BankWave"
"wsMax","803f7590","undefined1","1","JAInter::BankWave"
"random","803f7598","undefined1","1","JAInter::Const"
"deadObjectFreePointer","803f75a0","undefined1","1","JAInter::DummyObjectMgr"
"deadObjectUsedPointer","803f75a4","undefined1","1","JAInter::DummyObjectMgr"
"deadObjectObject","803f75a8","undefined1","1","JAInter::DummyObjectMgr"
"initOnCodeFxScene","803f75b0","undefined1","1","JAInter::Fx"
"mSceneMax","803f75b4","undefined1","1","JAInter::Fx"
"mBufferSizeMax","803f75b8","undefined1","1","JAInter::Fx"
"mBufferPointer","803f75bc","undefined1","1","JAInter::Fx"
"mFxconfigTable","803f75c0","undefined1","1","JAInter::Fx"
"seDefaultFx","803f75c8","undefined1","1","JAIGlobalParameter"
"interfaceHeapSize","803f75cc","undefined1","1","JAIGlobalParameter"
"minDistanceVolume","803f75d0","undefined1","1","JAIGlobalParameter"
"aafPointer","803f75d8","undefined1","1","JAInter::InitData"
"seTrackUpdate","803f75e0","undefined1","1","JAInter::SeMgr"
"categoryInfoTable","803f75e4","undefined1","1","JAInter::SeMgr"
"sePlaySound","803f75e8","undefined1","1","JAInter::SeMgr"
"seParameterFreeStartPointer","803f75ec","undefined1","1","JAInter::SeMgr"
"seParameterUsedEndPointer","803f75f0","undefined1","1","JAInter::SeMgr"
"seRegist","803f75f4","undefined1","1","JAInter::SeMgr"
"seRegistBuffer","803f75f8","undefined1","1","JAInter::SeMgr"
"seHandle","803f75fc","undefined1","1","JAInter::SeMgr"
"seScene","803f7600","undefined1","1","JAInter::SeMgr"
"seqMuteFlagFromSe","803f7604","undefined1","1","JAInter::SeMgr"
"seCategoryVolume","803f7608","undefined1","1","JAInter::SeMgr"
"seEntryCancel","803f760c","undefined1","1","JAInter::SeMgr"
"sAutoHeap","803f7610","undefined1","1","JAInter::HeapMgr"
"sStayHeap","803f7614","undefined1","1","JAInter::HeapMgr"
"sAutoHeapCount","803f7618","undefined1","1","JAInter::HeapMgr"
"sStayHeapCount","803f761c","undefined1","1","JAInter::HeapMgr"
"seqTrackInfo","803f7620","undefined1","1","JAInter::SequenceMgr"
"FixSeqBufPointer","803f7624","undefined1","1","JAInter::SequenceMgr"
"arcPointer","803f7628","undefined1","1","JAInter::SequenceMgr"
"mVersion","803f7630","undefined1","1","JAInter::SoundTable"
"mCategotyMax","803f7631","undefined1","1","JAInter::SoundTable"
"mSoundMax","803f7634","undefined1","1","JAInter::SoundTable"
"mDatasize","803f7638","undefined1","1","JAInter::SoundTable"
"mPointerCategory","803f763c","undefined1","1","JAInter::SoundTable"
"mAddress","803f7640","undefined1","1","JAInter::SoundTable"
"flags","803f7648","undefined1","1","JAInter::StreamMgr"
"streamUpdate","803f764c","undefined1","1","JAInter::StreamMgr"
"streamList","803f7650","undefined1","1","JAInter::StreamMgr"
"initOnCodeStrm","803f7654","undefined1","1","JAInter::StreamMgr"
"adpcm_remain","803f7658","undefined1","1","JAInter::StreamLib"
"adpcm_loadpoint","803f765c","undefined1","1","JAInter::StreamLib"
"loadsize","803f7660","undefined1","1","JAInter::StreamLib"
"adpcm_buffer","803f7664","undefined1","1","JAInter::StreamLib"
"loop_buffer","803f7668","undefined1","1","JAInter::StreamLib"
"store_buffer","803f766c","undefined1","1","JAInter::StreamLib"
"assign_ch","803f7670","undefined1","1","JAInter::StreamLib"
"playside","803f7678","undefined1","1","JAInter::StreamLib"
"playback_samples","803f767c","undefined1","1","JAInter::StreamLib"
"loadup_samples","803f7680","undefined1","1","JAInter::StreamLib"
"adpcmbuf_state","803f7684","undefined1","1","JAInter::StreamLib"
"movieframe","803f7688","undefined1","1","JAInter::StreamLib"
"stopflag","803f768c","undefined1","1","JAInter::StreamLib"
"stopflag2","803f768d","undefined1","1","JAInter::StreamLib"
"playflag","803f768e","undefined1","1","JAInter::StreamLib"
"playflag2","803f768f","undefined1","1","JAInter::StreamLib"
"prepareflag","803f7690","undefined1","1","JAInter::StreamLib"
"dspch_deallockflag","803f7691","undefined1","1","JAInter::StreamLib"
"outvolume","803f7694","undefined1","1","JAInter::StreamLib"
"outpitch","803f7698","undefined1","1","JAInter::StreamLib"
"outpan","803f769c","undefined1","1","JAInter::StreamLib"
"stackvolume","803f76a0","undefined1","1","JAInter::StreamLib"
"stackpitch","803f76a4","undefined1","1","JAInter::StreamLib"
"stackpan","803f76a8","undefined1","1","JAInter::StreamLib"
"outflag_volume","803f76ac","undefined1","1","JAInter::StreamLib"
"outflag_pan","803f76ad","undefined1","1","JAInter::StreamLib"
"outflag_pitch","803f76ae","undefined1","1","JAInter::StreamLib"
"loop_start_flag","803f76b0","undefined1","1","JAInter::StreamLib"
"outpause","803f76b4","undefined1","1","JAInter::StreamLib"
"playmode","803f76b8","undefined1","1","JAInter::StreamLib"
"shift_sample","803f76bc","undefined1","1","JAInter::StreamLib"
"extra_sample","803f76c0","undefined1","1","JAInter::StreamLib"
"DvdLoadFlag","803f76c4","undefined1","1","JAInter::StreamLib"
"startInitFlag","803f76c8","undefined1","1","JAInter::StreamLib"
"Mode","803f76cc","undefined1","1","JAInter::StreamLib"
"sFillBlockSize","803f76d0","undefined1","1","JAInter::StreamLib"
"Head","803f76d4","undefined1","1","JAInter::StreamLib"
"bufferMode","803f76d8","undefined1","1","JAInter::StreamLib"
"allocFlag","803f76d9","undefined1","1","JAInter::StreamLib"
"dspFinishFlag","803f76da","undefined1","1","JAInter::StreamLib"
"allocCallback","803f76dc","undefined1","1","JAInter::StreamLib"
"deallocCallback","803f76e0","undefined1","1","JAInter::StreamLib"
"before$1183","803f76e4","undefined4","4","JAudio"
"init$1184","803f76e8","undefined1","1","JAudio"
"L1$1209","803f76ea","undefined2","2","JAudio"
"L2$1210","803f76ec","undefined2","2","JAudio"
"R1$1211","803f76ee","undefined2","2","JAudio"
"R2$1212","803f76f0","undefined2","2","JAudio"
"oldstat$1491","803f76f4","undefined4","4","JAudio"
"init$1492","803f76f8","undefined1","1","JAudio"
"old_dspside$1515","803f76fc","undefined4","4","JAudio"
"init$1516","803f7700","undefined1","1","JAudio"
"__GBAReset","803f7708","undefined4","4","gba"
"zel_basic","803f7710","JAIZelBasic *","4","JAIZelBasic"
"DRAM_HEAP_SIZE","803f7718","undefined1","1","JAIZelParam"
"MIN_DISTANCE_VOLUME","803f771c","undefined1","1","JAIZelParam"
"SWORD_USING_TRACK","803f7720","undefined1","1","JAIZelParam"
"sSystemHeap","803f7728","JKRHeap *","4","JKRHeap"
"sCurrentHeap","803f772c","JKRHeap *","4","JKRHeap"
"sRootHeap","803f7730","JKRHeap *","4","JKRHeap"
"mErrorHandler","803f7734","pointer","4","JKRHeap"
"mCodeStart","803f7738","void *","4","JKRHeap"
"mCodeEnd","803f773c","void *","4","JKRHeap"
"mUserRamStart","803f7740","int","4","JKRHeap"
"mUserRamEnd","803f7744","void *","4","JKRHeap"
"mMemorySize","803f7748","int","4","JKRHeap"
"DBfoundSize","803f7750","undefined4","4","JKernel"
"DBfoundOffset","803f7754","undefined4","4","JKernel"
"DBfoundBlock","803f7758","undefined4","4","JKernel"
"DBnewFreeBlock","803f775c","undefined4","4","JKernel"
"DBnewUsedBlock","803f7760","undefined4","4","JKernel"
"sManager","803f7768","JKRThreadSwitch *","4","JKRThreadSwitch"
"preEnd","803f776c","undefined4","4","JKernel"
"mUserPreCallback","803f7770","undefined1","1","JKRThreadSwitch"
"mUserPostCallback","803f7774","undefined1","1","JKRThreadSwitch"
"sAramObject","803f7778","JKRAram *","4","JKRAram"
"szpBuf","803f777c","JKRHeap *","4","JKernel"
"szpEnd","803f7780","undefined4","4","JKernel"
"refBuf","803f7784","undefined4","4","JKernel"
"refEnd","803f7788","undefined4","4","JKernel"
"refCurrent","803f778c","undefined4","4","JKernel"
"srcOffset","803f7790","undefined4","4","JKernel"
"transLeft","803f7794","undefined4","4","JKernel"
"srcLimit","803f7798","undefined4","4","JKernel"
"srcAddress","803f779c","undefined4","4","JKernel"
"fileOffset","803f77a0","undefined4","4","JKernel"
"readCount","803f77a4","undefined4","4","JKernel"
"maxDest","803f77a8","undefined4","4","JKernel"
"isInitMutex","803f77ac","undefined1","1","JKernel"
"sAramStreamObject","803f77b0","undefined1","1","JKRAramStream"
"transBuffer","803f77b4","undefined1","1","JKRAramStream"
"transSize","803f77b8","undefined1","1","JKRAramStream"
"transHeap","803f77bc","undefined1","1","JKRAramStream"
"sCurrentVolume","803f77c0","undefined1","1","JKRFileLoader"
"sCurrentDirID","803f77c8","undefined1","1","JKRArchive"
"szpBuf","803f77d0","undefined4","4","JKernel"
"szpEnd","803f77d4","undefined4","4","JKernel"
"refBuf","803f77d8","undefined4","4","JKernel"
"refEnd","803f77dc","undefined4","4","JKernel"
"refCurrent","803f77e0","undefined4","4","JKernel"
"srcOffset","803f77e4","undefined4","4","JKernel"
"transLeft","803f77e8","undefined4","4","JKernel"
"srcLimit","803f77ec","undefined4","4","JKernel"
"srcFile","803f77f0","undefined4","4","JKernel"
"fileOffset","803f77f4","undefined4","4","JKernel"
"readCount","803f77f8","undefined4","4","JKernel"
"maxDest","803f77fc","undefined4","4","JKernel"
"isInitMutex","803f7800","undefined1","1","JKernel"
"szpBuf","803f7808","undefined4","4","JKernel"
"szpEnd","803f780c","undefined4","4","JKernel"
"refBuf","803f7810","undefined4","4","JKernel"
"refEnd","803f7814","undefined4","4","JKernel"
"refCurrent","803f7818","undefined4","4","JKernel"
"dmaBuf","803f781c","undefined4","4","JKernel"
"dmaEnd","803f7820","undefined4","4","JKernel"
"dmaCurrent","803f7824","undefined4","4","JKernel"
"srcOffset","803f7828","undefined4","4","JKernel"
"transLeft","803f782c","undefined4","4","JKernel"
"srcLimit","803f7830","undefined4","4","JKernel"
"srcFile","803f7834","undefined4","4","JKernel"
"fileOffset","803f7838","undefined4","4","JKernel"
"readCount","803f783c","undefined4","4","JKernel"
"maxDest","803f7840","undefined4","4","JKernel"
"isInitMutex","803f7844","undefined1","1","JKernel"
"sDecompObject","803f7848","undefined1","1","JKRDecomp"
"sInitiated","803f7850","undefined1","1","JUTGraphFifo"
"sCurrentFifo","803f7854","undefined1","1","JUTGraphFifo"
"mGpStatus","803f7858","undefined1","1","JUTGraphFifo"
"sDebugPrint","803f7860","JUTDbPrint *","4","JUTDbPrint"
"mListInitialized","803f7868","undefined1","1","JUTGamePad"
"mPadAssign","803f786c","byte[4]","4","JUTGamePad"
"mSuppressPadReset","803f7870","undefined1","1","JUTGamePad"
"sAnalogMode","803f7874","int","4","JUTGamePad"
"sRumbleSupported","803f7878","undefined1","1","JUTGamePad"
"mStatus","803f787c","byte[4]","4","JUTGamePad::CRumble"
"mEnabled","803f7880","int","4","JUTGamePad::CRumble"
"sCallback","803f7884","undefined1","1","JUTGamePad::C3ButtonReset"
"sCallbackArg","803f7888","undefined1","1","JUTGamePad::C3ButtonReset"
"sThreshold","803f7890","undefined1","1","JUTGamePad::C3ButtonReset"
"DAT_803f7894","803f7894","undefined4","4","Global"
"sResetSwitchPushing","803f7898","undefined1","1","JUTGamePad::C3ButtonReset"
"sResetOccurred","803f7899","undefined1","1","JUTGamePad::C3ButtonReset"
"sResetOccurredPort","803f789c","undefined1","1","JUTGamePad::C3ButtonReset"
"sErrorManager","803f78a0","JUTException *","4","JUTException"
"sPreUserCallback","803f78a4","undefined1","1","JUTException"
"sPostUserCallback","803f78a8","undefined1","1","JUTException"
"sConsoleBuffer","803f78ac","undefined1","1","JUTException"
"sConsoleBufferSize","803f78b0","undefined1","1","JUTException"
"sConsole","803f78b4","undefined1","1","JUTException"
"msr","803f78b8","undefined1","1","JUTException"
"fpscr","803f78bc","undefined1","1","JUTException"
"sDirectPrint","803f78c0","undefined1","1","JUTDirectPrint"
"sMessageLife","803f78c8","undefined1","1","JUTAssertion::@unnamed@JUTAssert_cpp@"
"sMessageOwner","803f78cc","undefined1","1","JUTAssertion::@unnamed@JUTAssert_cpp@"
"mSynchro","803f78d0","undefined1","1","JUTAssertion::@unnamed@JUTAssert_cpp@"
"sManager","803f78d8","undefined1","1","JUTVideo"
"sVideoLastTick","803f78dc","undefined1","1","JUTVideo"
"sVideoInterval","803f78e0","undefined1","1","JUTVideo"
"sDrawWaiting","803f78e4","undefined1","1","JUtility"
"frameBuffer$2182","803f78e8","undefined4","4","JUtility"
"init$2183","803f78ec","undefined1","1","JUtility"
"sManager","803f78f0","undefined1","1","JUTXfb"
"sManager","803f78f8","JUTProcBar *","4","JUTProcBar"
"cnt$2296","803f78fc","undefined4","4","JUtility"
"init$2297","803f7900","undefined1","1","JUtility"
"cntUser$2345","803f7904","undefined4","4","JUtility"
"init$2346","803f7908","undefined1","1","JUtility"
"sManager","803f7910","JUTConsoleManager *","4","JUTConsoleManager"
"sReportConsole","803f7914","undefined4","4","JUtility"
"sWarningConsole","803f7918","undefined4","4","JUtility"
"sManager","803f7920","undefined1","1","JUTGba"
"mStrBuff","803f7928","char *","4","J2DPrint"
"mHeapFlag","803f792c","undefined1","1","J2DPrint"
"mStrBuffSize","803f7930","int","4","J2DPrint"
"mBufferNotEnough","803f7934","undefined1","1","J2DPrint"
"sInterruptFlag","803f7940","undefined1","1","J3DDisplayListObj"
"sCurrentPipeline","803f7948","undefined1","1","J3DShapeMtx"
"sCurrentScaleFlag","803f794c","uint","4","J3DShapeMtx"
"sNBTFlag","803f7950","undefined1","1","J3DShapeMtx"
"sMtxPtrTbl","803f7954","MTX34 *[3]","12","J3DShapeMtxConcatView"
"sOldVcdVatCmd","803f7960","byte","1","J3DShape"
"sEnvelopeFlag","803f7964","byte","1","J3DShape"
"SizeOfJ3DColorBlockLightOffLoad","803f7968","undefined4","4","J3DGraphBase"
"SizeOfJ3DColorBlockAmbientOnLoad","803f796c","undefined4","4","J3DGraphBase"
"dualReg$1374","803f7970","undefined4","4","J3DGraphBase"
"init$1375","803f7974","undefined1","1","J3DGraphBase"
"entryNum","803f7978","undefined1","1","J3DDrawBuffer"
"jmaSinTableSize","803f7980","undefined2","2","JMath"
"jmaSinShift","803f7984","undefined4","4","JMath"
"jmaSinTable","803f7988","float *","4","JMath"
"jmaCosTable","803f798c","float *","4","JMath"
"BootInfo","803f7990","undefined4","4","os"
"BI2DebugFlag","803f7994","undefined4","4","os"
"BI2DebugFlagHolder","803f7998","undefined4","4","os"
"__OSIsGcam","803f799c","undefined4","4","os"
"AreWeInitialized","803f79a0","undefined4","4","os"
"OSExceptionTable","803f79a4","undefined4","4","os"
"__OSSavedRegionEnd","803f79a8","undefined4","4","os"
"__OSSavedRegionStart","803f79ac","undefined4","4","os"
"__OSInIPL","803f79b0","undefined4","4","os"
"__OSStartTime","803f79b8","undefined4","4","os"
"DAT_803f79bc","803f79bc","undefined4","4","Global"
"AlarmQueue","803f79c0","undefined4","4","os"
"HeapArray","803f79c8","undefined4","4","os"
"NumHeaps","803f79cc","undefined4","4","os"
"ArenaStart","803f79d0","undefined4","4","os"
"ArenaEnd","803f79d4","undefined4","4","os"
"__OSArenaHi","803f79d8","undefined4","4","os"
"InterruptHandlerTable","803f79e0","undefined4","4","os"
"__OSLastInterruptSrr0","803f79e4","undefined4","4","os"
"__OSLastInterrupt","803f79e8","undefined2","2","os"
"__OSLastInterruptTime","803f79f0","undefined4","4","os"
"DAT_803f79f4","803f79f4","undefined4","4","Global"
"SaveStart","803f79f8","undefined4","4","os"
"SaveEnd","803f79fc","undefined4","4","os"
"Prepared","803f7a00","undefined4","4","os"
"ResetFunctionQueue","803f7a08","undefined4","4","os"
"ResetCallback","803f7a10","undefined4","4","os"
"Down","803f7a14","undefined4","4","os"
"LastState","803f7a18","undefined4","4","os"
"HoldUp","803f7a20","undefined4","4","os"
"DAT_803f7a24","803f7a24","undefined4","4","Global"
"HoldDown","803f7a28","undefined4","4","os"
"DAT_803f7a2c","803f7a2c","undefined4","4","Global"
"RunQueueBits","803f7a30","undefined4","4","os"
"RunQueueHint","803f7a34","undefined4","4","os"
"Reschedule","803f7a38","undefined4","4","os"
"Chan","803f7a40","undefined4","4","exi"
"Dev","803f7a44","undefined4","4","exi"
"Enabled","803f7a48","undefined4","4","exi"
"BarnacleEnabled","803f7a4c","undefined4","4","exi"
"__PADFixBits","803f7a58","undefined4","4","si"
"SamplingRate","803f7a60","undefined4","4","si"
"__DBInterface","803f7a68","undefined4","4","db"
"DBVerbose","803f7a6c","undefined4","4","db"
"StopAtNextInt","803f7a70","undefined4","4","dvd"
"LastLength","803f7a74","undefined4","4","dvd"
"Callback","803f7a78","undefined4","4","dvd"
"ResetCoverCallback","803f7a7c","undefined4","4","dvd"
"LastResetEnd","803f7a80","undefined4","4","dvd"
"DAT_803f7a84","803f7a84","undefined4","4","Global"
"ResetOccurred","803f7a88","undefined4","4","dvd"
"WaitingCoverClose","803f7a8c","undefined4","4","dvd"
"Breaking","803f7a90","undefined4","4","dvd"
"WorkAroundType","803f7a94","undefined4","4","dvd"
"WorkAroundSeekLocation","803f7a98","undefined4","4","dvd"
"LastReadFinished","803f7aa0","undefined4","4","dvd"
"DAT_803f7aa4","803f7aa4","undefined4","4","Global"
"LastReadIssued","803f7aa8","undefined4","4","dvd"
"DAT_803f7aac","803f7aac","undefined4","4","Global"
"LastCommandWasRead","803f7ab0","undefined4","4","dvd"
"NextCommandNumber","803f7ab4","undefined4","4","dvd"
"BootInfo","803f7ab8","undefined4","4","dvd"
"FstStart","803f7abc","undefined4","4","dvd"
"FstStringStart","803f7ac0","undefined4","4","dvd"
"MaxEntryNum","803f7ac4","undefined4","4","dvd"
"currentDirectory","803f7ac8","undefined4","4","dvd"
"__DVDLongFileNameFlag","803f7acc","undefined4","4","dvd"
"executing","803f7ad8","undefined4","4","dvd"
"IDShouldBe","803f7adc","undefined4","4","dvd"
"bootInfo","803f7ae0","undefined4","4","dvd"
"PauseFlag","803f7ae4","undefined4","4","dvd"
"PausingFlag","803f7ae8","undefined4","4","dvd"
"AutoFinishing","803f7aec","undefined4","4","dvd"
"FatalErrorFlag","803f7af0","undefined4","4","dvd"
"CurrCommand","803f7af4","undefined4","4","dvd"
"Canceling","803f7af8","undefined4","4","dvd"
"CancelCallback","803f7afc","undefined4","4","dvd"
"ResumeFromHere","803f7b00","undefined4","4","dvd"
"CancelLastError","803f7b04","undefined4","4","dvd"
"LastError","803f7b08","undefined4","4","dvd"
"NumInternalRetry","803f7b0c","undefined4","4","dvd"
"ResetRequired","803f7b10","undefined4","4","dvd"
"FirstTimeInBootrom","803f7b14","undefined4","4","dvd"
"DVDInitialized","803f7b18","undefined4","4","dvd"
"LastState","803f7b1c","undefined4","4","dvd"
"FatalFunc","803f7b20","undefined4","4","dvd"
